date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-06 20:53:54,Muiz_Shiddiq,kompascom,0,0,0,"Entah lha apa yg ada dibenak pak @jokowi atau emang kurang perhatian ke BPJS. Lalu dibenarkan dgn pernyataan bisa beli rokok lha, pulsa lha tp gk bisa bayar BPJS. Heran",,@jokowi,,1192183347406987266,https://twitter.com/Muiz_Shiddiq/status/1192183347406987266
2019-11-06 20:52:46,BatikKencana,BPJSKesehatanRI,1,0,0,"Jenis penyakit apa saja yg dicover ama bpjs min?",,,,1192183063431667712,https://twitter.com/BatikKencana/status/1192183063431667712
2019-11-06 20:46:58,PowerOfMuslim99,iskandar__fauzi,1,4,14,"Kacau !!!!!!! Dibuat untuk membantu rakyat miskin agar terjamin kesehatannya bukan maalah membunuh rakyat tidak mampu . Buat apa ada BPJS Jika hanya untuk membunuh Rakyat kecil !",,,,1192181605088935936,https://twitter.com/PowerOfMuslim99/status/1192181605088935936
2019-11-06 20:46:55,Iyan_KH,,0,0,0,"Filosofi bahwa rakyat berhak memperoleh jaminan kesehatan dari negara tampaknya blm dipahami oleh penyelenggara negara, termasuj direksi BPJS",,,,1192181592287920128,https://twitter.com/Iyan_KH/status/1192181592287920128
2019-11-06 20:46:49,slarasriyana16,,0,0,0,"BPJS KESEHATAN SUDAH MENYIMPANG DARI TUJUAN JAMINAN SOSIAL - SERIKAT PEKERJA NASIONAL https://spn.or.id/bpjs-kesehatan-sudah-menyimpang-dari-tujuan-jaminan-sosial/ …",,,,1192181566706860032,https://twitter.com/slarasriyana16/status/1192181566706860032
2019-11-06 20:45:18,hmzailanispog,geloraco,2,1,1,"(1) pada askes biasa peserta dan manfaat terseleksi, BPJS tidak (2) kenaikan iuran itu masih sesuai perhitungan aktuaria (3) Obamacare sudah dihapus Trump, kalau mau studi banding dengan Thailand atau Jepang, bukan AS.",,,,1192181183225794560,https://twitter.com/hmzailanispog/status/1192181183225794560
2019-11-06 20:44:44,BPJSKesehatanRI,elyas08081992,0,0,0,"mohon maaf, peserta yang sudah meninggal dunia. Terima kasih. -da (2/2)",,,,1192181042137796608,https://twitter.com/BPJSKesehatanRI/status/1192181042137796608
2019-11-06 20:44:44,BPJSKesehatanRI,elyas08081992,0,0,0,"Salam Sehat Bapak/Ibu. Program JKN-KIS yang diselenggarakan oleh BPJS Kesehatan merupakan program yang wajib diikuti oleh seluruh warga negara Indonesia. Peserta yang dapat dinonaktifkan yaitu apabila sedang tugas belajar/bekerja diluar negeri atau (1/2)",,,,1192181040564932608,https://twitter.com/BPJSKesehatanRI/status/1192181040564932608
2019-11-06 20:40:37,attarimai,dr_koko28,0,0,2,"Klo digoreng pake Minyak Kelapa gimana dok? Atau minyak zaitun? Apa gorengan tetap berbahaya? Saya sekeluarga sudah mulai ngurangi nasi, sehari paling banyak 1x, itupun porsinya kecil. Kalo garam sudah pakai Himalayan Salt. Gula masih ada pake dari @amrullah_sk . BPJS jalan terus",,@amrullah_sk,,1192180006308311040,https://twitter.com/attarimai/status/1192180006308311040
2019-11-06 20:39:34,RadioElshinta,,0,0,2,"Dirut BPJS Kesehatan: Defisit bisa Rp77 triliun pada akhir 2024. https://www.elshinta.com/news/192031/2019/11/06/dirut-bpjs-kesehatan-defisit-bisa-rp77-triliun-pada-akhir-2024 …",,,,1192179742402699264,https://twitter.com/RadioElshinta/status/1192179742402699264
2019-11-06 20:37:43,ScribblyTweets7,,0,0,0,"LRT SDKLFJOM,JGPOLDKBJHNBLIHMB JKN.B",,,,1192179273492242439,https://twitter.com/ScribblyTweets7/status/1192179273492242439
2019-11-06 20:36:16,elyas08081992,BPJSKesehatanRI,2,0,0,"Mau nanya,, apa kita dipidana bila tidak ikut jadi anggota bpjs? Dan apa itu sebuah keharusan?",,,,1192178908684152832,https://twitter.com/elyas08081992/status/1192178908684152832
2019-11-06 20:34:39,AndalanNews,,0,0,0,"Fraksi Demokrat Usulkan Iuran BPJS Tak Naik, Khususnya Kelas III https://andalannews.com/fraksi-demokrat-usulkan-iuran-bpjs-tak-naik-khususnya-kelas-iii/20226/ …pic.twitter.com/aWkA9NVJAM",,,,1192178502088290304,https://twitter.com/AndalanNews/status/1192178502088290304
2019-11-06 20:31:01,hello1strange,jkn,1,0,0,"Yumi ;)pic.twitter.com/NyyB0Bd2Rc",,,,1192177589638619137,https://twitter.com/hello1strange/status/1192177589638619137
2019-11-06 20:27:09,mahesamous,,0,0,0,"RT MichelAdam__: PRESTASI PRESIDEN LUAR BIASA: 1. Naikin BPJS 100%.l 2. Naikin tarif tol 3. Naikin jumlah pengangguran 4. Naikin PBB 100%…",,,,1192176616509558785,https://twitter.com/mahesamous/status/1192176616509558785
2019-11-06 20:27:02,jpnncom,,0,2,0,"Soal desakan ke pemerintah untuk mencari cara lain selain menaikkan iuran BPJS, Dirut BPJS Kesehatan, Fachmi Idris, menegaskan pemerintah sedang mengarah ke sana. #IuranBpjsKesehatanhttp://m.jpnn.com/news/dirut-bpjs-pemerintah-masih-mencari-alternatif-selain-menaikkan-iuran …",,,#IuranBpjsKesehatanhttp,1192176588495867905,https://twitter.com/jpnncom/status/1192176588495867905
2019-11-06 20:26:39,widjaksonoarif,ninikwafiroh,0,0,0,"Ubah skema saja. Setiap fasilitas kesehatan harus ikut BPJS. Setiap masyarakat dapat memilih fasilitas kesehatan dimanapun baik pemerintah maupun swasta hanya dengan menunnjukkan kartu peserta BPJS #keberpihakanhttps://twitter.com/ninikwafiroh/status/1192080079494377473 …",,,#keberpihakanhttps,1192176488407130112,https://twitter.com/widjaksonoarif/status/1192176488407130112
2019-11-06 20:25:34,LampungTV,,0,0,0,"BPJS Telantarkan Ribuan Warga Miskin Lampung Utara http://dlvr.it/RHmDPy pic.twitter.com/sBWkWsDQIh",,,,1192176217366990849,https://twitter.com/LampungTV/status/1192176217366990849
2019-11-06 20:25:34,vtvindonesia,,0,0,0,"BPJS Telantarkan Ribuan Warga Miskin Lampung Utara http://dlvr.it/RHmDQ5 pic.twitter.com/aP6GoLcotU",,,,1192176216461078528,https://twitter.com/vtvindonesia/status/1192176216461078528
2019-11-06 20:21:09,efaeride,ndorokakung,2,0,0,"coba deh kalo penduduk yg taat itu dikasih reward gitu.. jadi merasa dihargai dan diperhatikan... isi survey dapat kupon iuran BPJS misalnya...",,,,1192175104194535424,https://twitter.com/efaeride/status/1192175104194535424
2019-11-06 20:16:48,Berita7_id,,0,0,0,"BPJS Kesehatan Menjelma jadi Perusahaan Asuransi Biasa yang Dimonopoli dan Diwajibkan Negara - http://bit.ly/2WO45uc pic.twitter.com/DVs7jAvuvM",,,,1192174010777255936,https://twitter.com/Berita7_id/status/1192174010777255936
2019-11-06 20:14:32,kompascom,,2,10,15,"Lokataru Foundation mengecam keras kebijakan pemerintah menaikkan yang iuran Jaminan Kesehatan Nasional yang dikelola BPJS Kesehatan. http://dlvr.it/RHmBgh",,,,1192173442591674368,https://twitter.com/kompascom/status/1192173442591674368
2019-11-06 20:13:52,Zenirohman3,GunRomli,0,0,7,"Kali kali nyiyir bpjs dong.jangan anies terus.biar kagak disebut buzzer cukong reklamasi",,,,1192173273296949249,https://twitter.com/Zenirohman3/status/1192173273296949249
2019-11-06 20:06:53,Berita7_id,,0,0,0,"BPJS Naik, Listrik Naik, Buruh Menilai Kenaikan Upah Tak Berguna - http://bit.ly/34zhPvw pic.twitter.com/EAL28MlRGY",,,,1192171516848304130,https://twitter.com/Berita7_id/status/1192171516848304130
2019-11-06 20:05:50,Qendhile,,0,0,0,"@jokowi pak presiden kenapa bpjs anda naikan 100%? Bagi kami masyarakat kalangan menengah kebawah itu sangat memberatkan. bpjs bukan gotong royong làgi tapi pemerasan kepada rakyat kecil. kenapa bpk tidak kaji ulang ,1 suara saya untuk bpk waktu pilpres. tp sekarang saya kecewa",,@jokowi,,1192171250975563776,https://twitter.com/Qendhile/status/1192171250975563776
2019-11-06 20:05:40,Bram_Tio18,,0,0,2,"Layanan kesehatan hak masyarakat.. BPJS menjelma mnjd perusahaan asuransi yg di monopoli negara... logikanya memang TERBALIK.. apalagi ada denda dan ancaman bila tdk byr iuaran, hak msyrk untuk mengakses layanan publik di CABUT... Penjajah sama saja https://www.gelora.co/2019/11/fadli-zon-bpjs-kesehatan-menjelma-jadi.html?m=1 …",,,,1192171207753232385,https://twitter.com/Bram_Tio18/status/1192171207753232385
2019-11-06 20:01:32,tempodotco,,11,10,16,"Rapat Selama 13 Jam Soal Iuran BPJS Kesehatan, Hasilnya ? https://bisnis.tempo.co/read/1269203/rapat-selama-13-jam-soal-iuran-bpjs-kesehatan-hasilnya?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",,,,1192170168639614976,https://twitter.com/tempodotco/status/1192170168639614976
2019-11-06 20:00:30,Beritasatu,,0,0,0,"#PopulerB1 5: Iuran BPJS Naik, Fadjroel: Pemerintah Tak Mau Bebani Masyarakat http://brt.st/6lUV",,,#PopulerB1,1192169908101996544,https://twitter.com/Beritasatu/status/1192169908101996544
2019-11-06 20:00:01,WartaEkonomi,,0,0,0,"Galak, Anggota DPR dari PAN Semprot Menkes dan Dirut BPJS - Warta Ekonomi https://www.wartaekonomi.co.id/read255335/galak-anggota-dpr-dari-pan-semprot-menkes-dan-dirut-bpjs.html …",,,,1192169787868114944,https://twitter.com/WartaEkonomi/status/1192169787868114944
2019-11-06 19:58:29,geloraco,,1,10,14,"BPJS Naik, Listrik Naik, Buruh Menilai Kenaikan Upah Tak Berguna https://www.gelora.co/2019/11/bpjs-naik-listrik-naik-buruh-menilai.html …",,,,1192169403653115904,https://twitter.com/geloraco/status/1192169403653115904
2019-11-06 19:57:54,komentarco,,0,0,0,"BPJS Kesehatan Genjot Sosialisasi Penyesuaian Iuran Kepesertaan https://goo.gl/fb/u5eTZX",,,,1192169255581704192,https://twitter.com/komentarco/status/1192169255581704192
2019-11-06 19:55:08,Rahmanhaikal3,fadlizon,0,0,0,"Ayo uda tolak BPJS naik!!",,,,1192168557892603904,https://twitter.com/Rahmanhaikal3/status/1192168557892603904
2019-11-06 19:50:40,info_mukomuko,,0,0,0,"Persyaratan Peserta BPJS http://rsud.mukomukokab.go.id/kab/page/D98D6C2E84BF7F2/persyaratan-peserta-bpjs.htm …",,,,1192167435224281088,https://twitter.com/info_mukomuko/status/1192167435224281088
2019-11-06 19:49:55,geloraco,,70,607,1535,"Fadli Zon: BPJS Kesehatan Menjelma jadi Perusahaan Asuransi Biasa yang Dimonopoli dan Diwajibkan Negara https://www.gelora.co/2019/11/fadli-zon-bpjs-kesehatan-menjelma-jadi.html …",,,,1192167244240846848,https://twitter.com/geloraco/status/1192167244240846848
2019-11-06 19:44:36,Yd21_Adryan,faizaufi,0,0,0,"astaga... Ampe segitunya demi upah yg tak seberapa... Belon lg buat bayar iyuran BPJS. Belon jg sampe rumah ketemu anak bini, udah keburu abis duluan di jln https://twitter.com/faizaufi/status/1191244988681609216 …",,,,1192165907881005056,https://twitter.com/Yd21_Adryan/status/1192165907881005056
2019-11-06 19:40:48,BantenSarerea,,0,0,0,"Mengejutkan, Fraksi PDIP Sebut BPJS Naik Bentuk Pemerasan, Bukan Gotong Royong! - http://rmolbanten.com http://www.rmolbanten.com/read/2019/11/07/12783/Mengejutkan,-Fraksi-PDIP-Sebut-BPJS-Naik-Bentuk-Pemerasan,-Bukan-Gotong-Royong%3Ci%3E!%3C/i%3E-#.XcMhvrFjviA.twitter …",,,#,1192164949977530368,https://twitter.com/BantenSarerea/status/1192164949977530368
2019-11-06 19:37:56,Yd21_Adryan,SondoroMusic,0,0,0,"Job lo sepi san ?? Kok otak lo jd sengklek gitu Dari pd nge UP Aibon terus, knp gak skalian kritik naiknya BPJS, itu lebih real di banding Aibon...",,,,1192164231975587840,https://twitter.com/Yd21_Adryan/status/1192164231975587840
2019-11-06 19:37:16,BantenSarerea,,0,0,0,"Ini Sebab Komisi IX Ancam Boikot Kemenkes Dan BPJS Kesehatan - http://rmolbanten.com http://www.rmolbanten.com/read/2019/11/07/12786/Ini-Sebab-Komisi-IX--Ancam-Boikot-Kemenkes-Dan-BPJS-Kesehatan-#.XcMg5H8J7h4.twitter …",,,#,1192164060927627264,https://twitter.com/BantenSarerea/status/1192164060927627264
2019-11-06 19:32:36,StellarStellla,tanya2rl,0,0,0,"Gunanya BPJS apaan nder",,,,1192162887646638080,https://twitter.com/StellarStellla/status/1192162887646638080
2019-11-06 19:32:29,BantenSarerea,,0,0,0,"Ini Sebab Komisi IX Ancam Boikot Kemenkes Dan BPJS Kesehatan - http://rmolbanten.com http://www.rmolbanten.com/read/2019/11/07/12786/Ini-Sebab-Komisi-IX--Ancam-Boikot-Kemenkes-Dan-BPJS-Kesehatan- …",,,,1192162859729293312,https://twitter.com/BantenSarerea/status/1192162859729293312
2019-11-06 19:32:21,adilasyanur,,1,0,0,"Aku... jam segini kepikiran kenaikan tarif BPJS",,,,1192162826137165824,https://twitter.com/adilasyanur/status/1192162826137165824
2019-11-06 19:32:13,berita2pemilu,,0,0,0,"Ini Sebab Komisi IX Ancam Boikot Kemenkes Dan BPJS Kesehatan - http://rmolbanten.com http://www.rmolbanten.com/read/2019/11/07/12786/Ini-Sebab-Komisi-IX--Ancam-Boikot-Kemenkes-Dan-BPJS-Kesehatan- …",,,,1192162790359748608,https://twitter.com/berita2pemilu/status/1192162790359748608
2019-11-06 19:27:55,Acho6862Syahri,,0,0,0,"Tak dianggap sebagai wakil rakyat sebab yang satu diangkat MK kali Komisi IX Ancam Tak Gelar Rapat Lagi Bareng Kemenkes Dan BPJS Kesehatan https://rmol.id/amp/2019/11/06/409202/Komisi-IX-Ancam-Tak-Gelar-Rapat-Lagi-Bareng-Kemenkes-Dan-BPJS-Kesehatan- …",,,,1192161709957382144,https://twitter.com/Acho6862Syahri/status/1192161709957382144
2019-11-06 19:27:05,BPJSTKinfo,shy_lusy,0,0,0,"Selamat pagi, Sahabat. Perihal nonaktif status kepesertaan segmen mandiri silakan konfirmasi ke kantor cabang BPJSTK terdaftar. -Putra",,,,1192161498140835840,https://twitter.com/BPJSTKinfo/status/1192161498140835840
2019-11-06 19:25:30,shy_lusy,,1,0,0,"@BPJSTKinfo min mau tanya, cara menonaktifkan bpjstk mandiri bagaimana ya? Karena saya ada bpjstk dr perusahaan juga jd kebanyakan bpjs nya yg saya punya. Mohon infonya thanks",,@BPJSTKinfo,,1192161103268085760,https://twitter.com/shy_lusy/status/1192161103268085760
2019-11-06 19:25:10,imawaticeria,liem_id,0,0,0,"BPJS yang bangkrut apa para petinggi BPJS yang takut gajinya ga naik bahkan di potong gara2 iuran bpjs ga naik",,,,1192161015502274560,https://twitter.com/imawaticeria/status/1192161015502274560
2019-11-06 19:21:24,dr_oen,,0,0,0,"Ikut JKN dipaksa setelah ikut dipaksa juga bayar iurannya #BPJSK",,,#BPJSK,1192160070928257024,https://twitter.com/dr_oen/status/1192160070928257024
2019-11-06 19:20:55,jIwqmu,,0,0,0,"Tgl lahir emma watson, nama-nama direksi bpjs, cukup, Nyi? @ningsihtinampihttps://m.cnnindonesia.com/ekonomi/20190813205654-78-421064/menyoal-gaji-rp200-juta-per-bulan-direksi-bpjs-plus-bonus …",,@ningsihtinampihttps,,1192159947947008001,https://twitter.com/jIwqmu/status/1192159947947008001
2019-11-06 19:19:58,MiftachulJaela1,,0,0,0,"Kesehatan menjadi salah satu materi yang akan dibahas dalam debat ketiga cawapres. TKN mengeklaim jika BPJS berhasil menurunkan angka kemisikinan bagi rakyat Indonesia #2019JokowiKyaiMaruf https://twitter.com/Tagar_Nusantara/status/1106519315803598850/photo/1pic.twitter.com/Tj2pDNj1in",,,#2019JokowiKyaiMaruf,1192159707038797825,https://twitter.com/MiftachulJaela1/status/1192159707038797825
2019-11-06 19:19:57,AnjouDauphin,tif_sipahutar,0,0,0,"Ya udah lu aje deh yang jadi direksi BPJS biar gak usah digaji sekalian. Urusin tuh satu Indonesia, drun! Inget. Jangan minta gaji gede ya drun. Kan kerjaannya gampang toh?",,,,1192159705629708289,https://twitter.com/AnjouDauphin/status/1192159705629708289
2019-11-06 19:19:44,Acho6862Syahri,rmol_id,0,0,0,"Menang sama OPM, IMF, ISIS, BANSER, FIFA, BPJS, WHO, dstnya",,,,1192159650457649153,https://twitter.com/Acho6862Syahri/status/1192159650457649153
2019-11-06 19:17:24,EvereadiPiliang,fadlizon,0,0,0,"Setuju bang, #bpjs #menderitahttps://twitter.com/fadlizon/status/1191955000517378053 …",,,#bpjs #menderitahttps,1192159062948904960,https://twitter.com/EvereadiPiliang/status/1192159062948904960
2019-11-06 19:16:48,susiloyhu,obontabroni,0,0,0,"sdh bilang aja ditutup bpjs kan selesai, balik pake jamkesda jamkesmas atau jam jam yg lain, gak buang wkt biaya dan pikiran",,,,1192158913052860417,https://twitter.com/susiloyhu/status/1192158913052860417
2019-11-06 19:14:55,dwiifatma,deliecato,0,0,0,"Maaf kak, emg gKk bisa pake bpjs?",,,,1192158437473280000,https://twitter.com/dwiifatma/status/1192158437473280000
2019-11-06 19:14:11,IndriatoA,,0,0,0,"ngeri beroohhh itu berita d koran bpjs umurnya tinggal 2 bulan :3",,,,1192158255440490496,https://twitter.com/IndriatoA/status/1192158255440490496
2019-11-06 19:08:58,sfl_aimn,,0,6,31,"Setujuh jangan di naikkan iuran untuk.kelas 3 kasian Rakyat @ninikwafiroh..terus.berjuang untuk melayani ibu pertiwi Jika BPJS Kesehatan Kelas 3 Masih Naik, DPR Usul Tak Lagi Rapat dengan BPJS dan Kemenkes https://www.nu.or.id/post/read/113179/jika-besok-bpjs-kesehatan-kelas-3-masih-naik--dpr-usul-tak-lagi-rapat-dengan-bpjs-dan-kemenkes … melalui @nu_online",,@ninikwafiroh @nu_online,,1192156941365022720,https://twitter.com/sfl_aimn/status/1192156941365022720
2019-11-06 19:08:46,guvraa,bayulangit__,0,0,0,"Apa gunanya bpjs",,,,1192156888890109952,https://twitter.com/guvraa/status/1192156888890109952
2019-11-06 19:03:47,4ndikris,BPJSKesehatanRI,0,0,1,"Halah min. Bercanda ajha. Dulu gw ngurus bpjs dari ngomong baik2 sampai gebrak meja, sampai jungkir balikin meja, sampai ninju kaca loket udah pernah min.. Ketawa ajha loe",,,,1192155635288133637,https://twitter.com/4ndikris/status/1192155635288133637
2019-11-06 18:57:15,RMOLBanten,,0,0,0,"Ini Sebab Komisi IX Ancam Boikot Kemenkes Dan BPJS Kesehatan #KlikRMOL #bpjs http://www.rmolbanten.com/read/2019/11/07/12786/Ini-Sebab-Komisi-IX--Ancam-Boikot-Kemenkes-Dan-BPJS-Kesehatan-- …",,,#KlikRMOL #bpjs,1192153990047264768,https://twitter.com/RMOLBanten/status/1192153990047264768
2019-11-06 18:57:01,sinatra17,ziyad_alfahmi,1,0,0,"Bukannya bpjs jg sifatnya bebas memilih. memilih terdaftar atau tidak. Sayangnya banyak orang yg hanya memanfaatkan tanpa membayar kewajiban. Ini yg disesalkan",,,,1192153931436060672,https://twitter.com/sinatra17/status/1192153931436060672
2019-11-06 18:56:58,yayangadehermaw,rianernesto,0,0,0,"Pikiran mah kejanggalan BPJS atuh goblog. Kan sia mah dokter, lain tukang fotocopy",,,,1192153919473930241,https://twitter.com/yayangadehermaw/status/1192153919473930241
2019-11-06 18:56:48,4ndikris,68Supriyono,0,0,0,"Bpjs bukti nyata pemerintah bangkang terhadap konstitusi. Kewajiban (penyelenggara) Negara kok dibebankan ke masyarakat. Sekalinya tahu banyak duitnya ngurus bpjs, jadi tambah beringas",,,,1192153880592674816,https://twitter.com/4ndikris/status/1192153880592674816
2019-11-06 18:56:47,ireng92,gloriakaraja,0,0,0,"Saya ada nih.periksa lewat jalur umum, malah dikira pake BPJS. Ketika mau bayar di kasir eh bilangnya bpjs dan dpt obat yang generik coy. Padal daftarnya umum tuh.",,,,1192153875966386176,https://twitter.com/ireng92/status/1192153875966386176
2019-11-06 18:56:41,NiHao_Kiki,tribunnews,0,0,0,"Bpjs csk jg bu, masa ada desa siluman",,,,1192153848300724224,https://twitter.com/NiHao_Kiki/status/1192153848300724224
2019-11-06 18:55:52,Abidur_rohman,,0,0,0,"Dalami Masalah BPJS Kesehatan, Komisi IX DPR Kembali Panggil Fachmi Idris https://www.radarbangsa.com/news/20815/dalami-masalah-bpjs-kesehatan-komisi-ix-dpr-kembali-panggil-fachmi-idris#.XcMXJSnUf9A.twitter …",,,#,1192153644289802240,https://twitter.com/Abidur_rohman/status/1192153644289802240
2019-11-06 18:55:05,yayangadehermaw,dr_tompi,0,0,0,"Sia mah goblog pisan, ari bpjs anu ngabebankeun rakyat teu milu mikiran. Cik atuh pake Iman teh ari sia Islam mah",,,,1192153447887335430,https://twitter.com/yayangadehermaw/status/1192153447887335430
2019-11-06 18:53:33,Acho6862Syahri,zarazettirazr,0,0,0,"BPJS Gagal bayar.. @KPK_RI Iuran ada dana kesehatan dr APBN ada (kecuali angg kesehatan tdk ada)..",,@KPK_RI,,1192153059620581376,https://twitter.com/Acho6862Syahri/status/1192153059620581376
2019-11-06 18:52:25,UjangUliel1,ketumSDN,0,0,1,"Rakyat menjerit Bpjs naik #JanganDitahanhttps://twitter.com/ketumSDN/status/1192126943790977024 …",,,#JanganDitahanhttps,1192152776769335296,https://twitter.com/UjangUliel1/status/1192152776769335296
2019-11-06 18:52:02,susiloyhu,zarazettirazr,0,0,0,"YG SALAH JELAS BPJS, KENAPA? KARENA ADA BPJS, SEBELUM ADA BPJS TDK ADA DEFISIT, BANGKRUT? EMANG GUA PIKIRIN pic.twitter.com/Pp5CYUQ09e",,,,1192152679377584128,https://twitter.com/susiloyhu/status/1192152679377584128
2019-11-06 18:51:39,gamaorokok,ketumSDN,2,0,1,"Lebih sepakat lagi tolak semua kenaikan di semua kelas BPJS Bu!",,,,1192152581386039296,https://twitter.com/gamaorokok/status/1192152581386039296
2019-11-06 18:49:52,EdiKeceput,cakbambangelf,0,0,0,"Se7 seX ..... emak2 hrs nggalakin BPJS Kes, Menkes & Presiden. Naik boleh, jangan ngak kira2 100% gitu ! Katanya inflasi hanya +/- 3%, tapi ekonomi nyungsep, naikin kok 100% Emangnya rezim pemerintah/penguasa saat ini tukang palak rakyatnya ? ... Kok kebalik ya dunia saat ini ? https://twitter.com/cakbambangelf/status/1192068356968349697 …",,,,1192152132499070977,https://twitter.com/EdiKeceput/status/1192152132499070977
2019-11-06 18:49:08,pedrogondem,jek___,0,0,0,"kalo mau berbuat baik #JanganDitahan Beli buku bincang akhlak buat dikasi ke anggota Dewan yg baru menjabat sembari berteriak di TOA depan gedung DPR “Turunkan biaya BPJS, kalau tidak, saya bakar buku ini” (sambil keplak bukunya di kepala Korlap) pic.twitter.com/N2SoZkEJpU",,,#JanganDitahan,1192151948658528257,https://twitter.com/pedrogondem/status/1192151948658528257
2019-11-06 18:49:05,ditawp,kumparan,0,0,0,"Kalo ga didaftarin kantor ga daftar bpjs sih, jujur aja. https://twitter.com/kumparan/status/1191713536868671493 …",,,,1192151938457956353,https://twitter.com/ditawp/status/1192151938457956353
2019-11-06 18:48:17,relawanprasan,,0,0,0,"https://finance.detik.com/berita-ekonomi-bisnis/d-4774614/kencangkan-ikat-pinggang-tarif-tarif-ini-bakal-naik … Sederet harga yang diatur pemerintah bakal naik mulai tahun depan, mulai dari tarif sejumlah tol, cukai dan harga rokok, tarif listrik, hingga BPJS Kesehatan.",,,,1192151736334467072,https://twitter.com/relawanprasan/status/1192151736334467072
2019-11-06 18:45:51,4ndikris,Syamsyawn,1,0,0,"Lha kalo semua bersepakat turun kls 3, bakal nangis2 lg bpjs, bilang tekor.. Duit habis buat bayar gaji, bonus, tunjangan2 para direksi, komisaris dan karyawan.",,,,1192151123429220352,https://twitter.com/4ndikris/status/1192151123429220352
2019-11-06 18:45:49,Nasution_eD,iskandar__fauzi,1,5,33,"Dulu BPJS adalah bantuan dari pemerintah untuk meringankan beban masyarakat,tapi sekarang beda lg ceritanya pemerintah malah membebankan BPJS pada masyarakatnya",,,,1192151113463554048,https://twitter.com/Nasution_eD/status/1192151113463554048
2019-11-06 18:43:51,mcdevx,IwanSumule_86,0,0,0,"bang, bisa dicek apakah kenaikan premi bpjs karena kenaikan tarif layanan rumah sakit? kalo tidak kenaikan tarif, brarti kenaikan premi beneran pemerasan https://twitter.com/ISumule/status/1192107080787906561 …",,,,1192150619169017856,https://twitter.com/mcdevx/status/1192150619169017856
2019-11-06 18:42:52,Syamsyawn,Yopiluthfi1,0,0,0,"Biar ikut asuransi tapi kan iuran BPJS tetap hrs ikut kan ? Ya smntara ini mmng blm ada sangsi atau blm jelas sangsinya apa. Yo weis aku turu ae dulu skrng, capek mikirin rezim gak becus ini, hmhhh",,,,1192150374326554624,https://twitter.com/Syamsyawn/status/1192150374326554624
2019-11-06 18:42:29,InfidelsJerome,MonyongPutih,0,0,1,"selain bpjs kira2 apa? mau balik ke zamannya 'rakyat miskin dilarang sakit' zaman yg gak ada jaminan kesehatan masyarakat",,,,1192150277916225536,https://twitter.com/InfidelsJerome/status/1192150277916225536
2019-11-06 18:39:53,gedeallianz,,0,0,0,"Cabut perpres no 75 tahun 2019 Tolak kenaikan iuran BPJS #BoikotBPJSpic.twitter.com/SGnIIS8oXm",,,#BoikotBPJSpic,1192149623143424000,https://twitter.com/gedeallianz/status/1192149623143424000
2019-11-06 18:39:23,Beritadotnews,,0,0,0,"Ashabul Kahfi: BPJS Harus Bisa Jamin Perlindungan Kesehatan Peserta Anggotanya https://berita.news/2019/11/07/ashabul-kahfi-bpjs-harus-bisa-jamin-perlindungan-kesehatan-peserta-anggotanya/ …",,,,1192149494361731072,https://twitter.com/Beritadotnews/status/1192149494361731072
2019-11-06 18:38:44,BPJSTKinfo,erwinqwonk,0,0,0,"Selamat pagi, Sahabat. Perihal pencairan kami sarankan sahabat lakukan pencairan melalui bank kerja sama dengan BPJSTK yaitu BRI, BNI, Mandiri, Bukopin, BJB, BTN. -Putra",,,,1192149331639357440,https://twitter.com/BPJSTKinfo/status/1192149331639357440
2019-11-06 18:38:03,rev_nc,,0,0,0,"Ketika dr Terawan Permalukan Direksi BPJS yang Gajinya Gede, tapi Gak Becus Bekerja https://www.youtube.com/watch?v=hG5h2Lx6708&feature=share …",,,,1192149160318758917,https://twitter.com/rev_nc/status/1192149160318758917
2019-11-06 18:34:06,AndalanNews,,0,0,0,"BPJS Defisit, Kok Tunjangan Cuti Dewas dan Direksi BPJS Bertambah https://andalannews.com/bpjs-defisit-kok-tunjangan-cuti-dewas-dan-direksi-bpjs-bertambah/20225/ …pic.twitter.com/6a7xq1fUPs",,,,1192148168118374400,https://twitter.com/AndalanNews/status/1192148168118374400
2019-11-06 18:33:09,GusUmarChelsea,fahmi_bd,22,59,186,"Ini baru angg DPR berjuang buat rakyat yg sdh menderita krn iuran BPJS yg menggila. Keren nih PKB https://twitter.com/fahmi_bd/status/1192041204327665665 …",,,,1192147926513881088,https://twitter.com/GusUmarChelsea/status/1192147926513881088
2019-11-06 18:32:52,stephenkf,msaid_didu,1,0,3,"Gitu aja bangga, bangga tuh bpjs naik rakyat sejahtera",,,,1192147853679853568,https://twitter.com/stephenkf/status/1192147853679853568
2019-11-06 18:32:20,BPJSTKinfo,VonniPSilaban,0,0,0,"EKTP; 5. Nama ibu kandung; -Beni (2/2)",,,,1192147721970257920,https://twitter.com/BPJSTKinfo/status/1192147721970257920
